date,day_of_week,dow_index,weather,item,units_made,units_sold,units_waste,unit_price,unit_cost,revenue,waste_cost
2024-09-08,Sunday,6,rainy,cookie,96,87,9,1.5,0.4,130.5,3.6
2024-09-09,Monday,0,sunny,croissant,25,24,1,3.5,1.2,84.0,1.2
2024-09-09,Monday,0,sunny,muffin,21,18,3,2.75,0.9,49.5,2.7
2024-09-09,Monday,0,sunny,sourdough,10,9,1,8.0,2.5,72.0,2.5
2024-09-09,Monday,0,sunny,baguette,15,13,2,4.0,1.3,52.0,2.6
2024-09-09,Monday,0,sunny,cookie,34,32,2,1.5,0.4,48.0,0.8
2024-09-10,Tuesday,1,sunny,croissant,39,34,5,3.5,1.2,119.0,6.0
2024-09-10,Tuesday,1,sunny,muffin,27,25,2,2.75,0.9,68.75,1.8
2024-09-10,Tuesday,1,sunny,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-09-10,Tuesday,1,sunny,baguette,16,14,2,4.0,1.3,56.0,2.6
2024-09-10,Tuesday,1,sunny,cookie,44,41,3,1.5,0.4,61.5,1.2
2024-09-11,Wednesday,2,rainy,croissant,41,37,4,3.5,1.2,129.5,4.8
2024-09-11,Wednesday,2,rainy,muffin,35,30,5,2.75,0.9,82.5,4.5
2024-09-11,Wednesday,2,rainy,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-09-11,Wednesday,2,rainy,baguette,16,15,1,4.0,1.3,60.0,1.3
2024-09-11,Wednesday,2,rainy,cookie,49,43,6,1.5,0.4,64.5,2.4
2024-09-12,Thursday,3,sunny,croissant,40,38,2,3.5,1.2,133.0,2.4
2024-09-12,Thursday,3,sunny,muffin,31,29,2,2.75,0.9,79.75,1.8
2024-09-12,Thursday,3,sunny,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-09-12,Thursday,3,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-09-12,Thursday,3,sunny,cookie,51,47,4,1.5,0.4,70.5,1.6
2024-09-13,Friday,4,sunny,croissant,37,34,3,3.5,1.2,119.0,3.6
2024-09-13,Friday,4,sunny,muffin,33,29,4,2.75,0.9,79.75,3.6
2024-09-13,Friday,4,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-09-13,Friday,4,sunny,baguette,22,21,1,4.0,1.3,84.0,1.3
2024-09-13,Friday,4,sunny,cookie,49,42,7,1.5,0.4,63.0,2.8
2024-09-14,Saturday,5,sunny,croissant,78,67,11,3.5,1.2,234.5,13.2
2024-09-14,Saturday,5,sunny,muffin,57,50,7,2.75,0.9,137.5,6.3
2024-09-14,Saturday,5,sunny,sourdough,37,33,4,8.0,2.5,264.0,10.0
2024-09-14,Saturday,5,sunny,baguette,43,37,6,4.0,1.3,148.0,7.8
2024-09-14,Saturday,5,sunny,cookie,73,69,4,1.5,0.4,103.5,1.6
2024-09-15,Sunday,6,sunny,croissant,70,66,4,3.5,1.2,231.0,4.8
2024-09-15,Sunday,6,sunny,muffin,61,52,9,2.75,0.9,143.0,8.1
2024-09-15,Sunday,6,sunny,sourdough,28,27,1,8.0,2.5,216.0,2.5
2024-09-15,Sunday,6,sunny,baguette,37,35,2,4.0,1.3,140.0,2.6
2024-09-15,Sunday,6,sunny,cookie,85,73,12,1.5,0.4,109.5,4.8
2024-09-16,Monday,0,sunny,croissant,27,24,3,3.5,1.2,84.0,3.6
2024-09-16,Monday,0,sunny,muffin,19,18,1,2.75,0.9,49.5,0.9
2024-09-16,Monday,0,sunny,sourdough,9,9,0,8.0,2.5,72.0,0.0
2024-09-16,Monday,0,sunny,baguette,15,15,0,4.0,1.3,60.0,0.0
2024-09-16,Monday,0,sunny,cookie,39,36,3,1.5,0.4,54.0,1.2
2024-09-17,Tuesday,1,sunny,croissant,35,31,4,3.5,1.2,108.5,4.8
2024-09-17,Tuesday,1,sunny,muffin,21,20,1,2.75,0.9,55.0,0.9
2024-09-17,Tuesday,1,sunny,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-09-17,Tuesday,1,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-09-17,Tuesday,1,sunny,cookie,47,41,6,1.5,0.4,61.5,2.4
2024-09-18,Wednesday,2,sunny,croissant,44,38,6,3.5,1.2,133.0,7.2
2024-09-18,Wednesday,2,sunny,muffin,27,24,3,2.75,0.9,66.0,2.7
2024-09-18,Wednesday,2,sunny,sourdough,14,12,2,8.0,2.5,96.0,5.0
2024-09-18,Wednesday,2,sunny,baguette,18,17,1,4.0,1.3,68.0,1.3
2024-09-18,Wednesday,2,sunny,cookie,41,38,3,1.5,0.4,57.0,1.2
2024-09-19,Thursday,3,rainy,croissant,51,44,7,3.5,1.2,154.0,8.4
2024-09-19,Thursday,3,rainy,muffin,33,28,5,2.75,0.9,77.0,4.5
2024-09-19,Thursday,3,rainy,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-09-19,Thursday,3,rainy,baguette,22,19,3,4.0,1.3,76.0,3.9
2024-09-19,Thursday,3,rainy,cookie,51,45,6,1.5,0.4,67.5,2.4
2024-09-20,Friday,4,sunny,croissant,51,43,8,3.5,1.2,150.5,9.6
2024-09-20,Friday,4,sunny,muffin,31,26,5,2.75,0.9,71.5,4.5
2024-09-20,Friday,4,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-09-20,Friday,4,sunny,baguette,23,21,2,4.0,1.3,84.0,2.6
2024-09-20,Friday,4,sunny,cookie,64,55,9,1.5,0.4,82.5,3.6
2024-09-21,Saturday,5,rainy,croissant,99,85,14,3.5,1.2,297.5,16.8
2024-09-21,Saturday,5,rainy,muffin,78,66,12,2.75,0.9,181.5,10.8
2024-09-21,Saturday,5,rainy,sourdough,28,25,3,8.0,2.5,200.0,7.5
2024-09-21,Saturday,5,rainy,baguette,48,43,5,4.0,1.3,172.0,6.5
2024-09-21,Saturday,5,rainy,cookie,101,94,7,1.5,0.4,141.0,2.8
2024-09-22,Sunday,6,sunny,croissant,83,74,9,3.5,1.2,259.0,10.8
2024-09-22,Sunday,6,sunny,muffin,49,44,5,2.75,0.9,121.0,4.5
2024-09-22,Sunday,6,sunny,sourdough,27,25,2,8.0,2.5,200.0,5.0
2024-09-22,Sunday,6,sunny,baguette,36,32,4,4.0,1.3,128.0,5.2
2024-09-22,Sunday,6,sunny,cookie,72,61,11,1.5,0.4,91.5,4.4
2024-09-23,Monday,0,rainy,croissant,31,27,4,3.5,1.2,94.5,4.8
2024-09-23,Monday,0,rainy,muffin,32,28,4,2.75,0.9,77.0,3.6
2024-09-23,Monday,0,rainy,sourdough,8,8,0,8.0,2.5,64.0,0.0
2024-09-23,Monday,0,rainy,baguette,15,13,2,4.0,1.3,52.0,2.6
2024-09-23,Monday,0,rainy,cookie,50,43,7,1.5,0.4,64.5,2.8
2024-09-24,Tuesday,1,sunny,croissant,39,36,3,3.5,1.2,126.0,3.6
2024-09-24,Tuesday,1,sunny,muffin,29,27,2,2.75,0.9,74.25,1.8
2024-09-24,Tuesday,1,sunny,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-09-24,Tuesday,1,sunny,baguette,15,14,1,4.0,1.3,56.0,1.3
2024-09-24,Tuesday,1,sunny,cookie,52,45,7,1.5,0.4,67.5,2.8
2024-09-25,Wednesday,2,sunny,croissant,37,35,2,3.5,1.2,122.5,2.4
2024-09-25,Wednesday,2,sunny,muffin,33,29,4,2.75,0.9,79.75,3.6
2024-09-25,Wednesday,2,sunny,sourdough,16,14,2,8.0,2.5,112.0,5.0
2024-09-25,Wednesday,2,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-09-25,Wednesday,2,sunny,cookie,41,38,3,1.5,0.4,57.0,1.2
2024-09-26,Thursday,3,sunny,croissant,35,31,4,3.5,1.2,108.5,4.8
2024-09-26,Thursday,3,sunny,muffin,35,30,5,2.75,0.9,82.5,4.5
2024-09-26,Thursday,3,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-09-26,Thursday,3,sunny,baguette,21,20,1,4.0,1.3,80.0,1.3
2024-09-26,Thursday,3,sunny,cookie,54,46,8,1.5,0.4,69.0,3.2
2024-09-27,Friday,4,sunny,croissant,40,36,4,3.5,1.2,126.0,4.8
2024-09-27,Friday,4,sunny,muffin,35,33,2,2.75,0.9,90.75,1.8
2024-09-27,Friday,4,sunny,sourdough,17,16,1,8.0,2.5,128.0,2.5
2024-09-27,Friday,4,sunny,baguette,23,22,1,4.0,1.3,88.0,1.3
2024-09-27,Friday,4,sunny,cookie,58,55,3,1.5,0.4,82.5,1.2
2024-09-28,Saturday,5,sunny,croissant,92,78,14,3.5,1.2,273.0,16.8
2024-09-28,Saturday,5,sunny,muffin,55,51,4,2.75,0.9,140.25,3.6
2024-09-28,Saturday,5,sunny,sourdough,30,29,1,8.0,2.5,232.0,2.5
2024-09-28,Saturday,5,sunny,baguette,39,37,2,4.0,1.3,148.0,2.6
2024-09-28,Saturday,5,sunny,cookie,75,68,7,1.5,0.4,102.0,2.8
2024-09-29,Sunday,6,sunny,croissant,89,76,13,3.5,1.2,266.0,15.6
2024-09-29,Sunday,6,sunny,muffin,50,46,4,2.75,0.9,126.5,3.6
2024-09-29,Sunday,6,sunny,sourdough,30,29,1,8.0,2.5,232.0,2.5
2024-09-29,Sunday,6,sunny,baguette,41,35,6,4.0,1.3,140.0,7.8
2024-09-29,Sunday,6,sunny,cookie,86,75,11,1.5,0.4,112.5,4.4
2024-09-30,Monday,0,rainy,croissant,30,26,4,3.5,1.2,91.0,4.8
2024-09-30,Monday,0,rainy,muffin,25,23,2,2.75,0.9,63.25,1.8
2024-09-30,Monday,0,rainy,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-09-30,Monday,0,rainy,baguette,12,11,1,4.0,1.3,44.0,1.3
2024-09-30,Monday,0,rainy,cookie,48,43,5,1.5,0.4,64.5,2.0
2024-10-01,Tuesday,1,sunny,croissant,31,28,3,3.5,1.2,98.0,3.6
2024-10-01,Tuesday,1,sunny,muffin,26,24,2,2.75,0.9,66.0,1.8
2024-10-01,Tuesday,1,sunny,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-10-01,Tuesday,1,sunny,baguette,16,14,2,4.0,1.3,56.0,2.6
2024-10-01,Tuesday,1,sunny,cookie,37,35,2,1.5,0.4,52.5,0.8
2024-10-02,Wednesday,2,rainy,croissant,38,33,5,3.5,1.2,115.5,6.0
2024-10-02,Wednesday,2,rainy,muffin,37,32,5,2.75,0.9,88.0,4.5
2024-10-02,Wednesday,2,rainy,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-10-02,Wednesday,2,rainy,baguette,14,14,0,4.0,1.3,56.0,0.0
2024-10-02,Wednesday,2,rainy,cookie,57,49,8,1.5,0.4,73.5,3.2
2024-10-03,Thursday,3,rainy,croissant,41,37,4,3.5,1.2,129.5,4.8
2024-10-03,Thursday,3,rainy,muffin,34,30,4,2.75,0.9,82.5,3.6
2024-10-03,Thursday,3,rainy,sourdough,12,12,0,8.0,2.5,96.0,0.0
2024-10-03,Thursday,3,rainy,baguette,15,14,1,4.0,1.3,56.0,1.3
2024-10-03,Thursday,3,rainy,cookie,50,48,2,1.5,0.4,72.0,0.8
2024-10-04,Friday,4,sunny,croissant,41,37,4,3.5,1.2,129.5,4.8
2024-10-04,Friday,4,sunny,muffin,33,29,4,2.75,0.9,79.75,3.6
2024-10-04,Friday,4,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-10-04,Friday,4,sunny,baguette,21,18,3,4.0,1.3,72.0,3.9
2024-10-04,Friday,4,sunny,cookie,53,48,5,1.5,0.4,72.0,2.0
2024-10-05,Saturday,5,sunny,croissant,80,74,6,3.5,1.2,259.0,7.2
2024-10-05,Saturday,5,sunny,muffin,50,48,2,2.75,0.9,132.0,1.8
2024-10-05,Saturday,5,sunny,sourdough,39,34,5,8.0,2.5,272.0,12.5
2024-10-05,Saturday,5,sunny,baguette,38,35,3,4.0,1.3,140.0,3.9
2024-10-05,Saturday,5,sunny,cookie,98,82,16,1.5,0.4,123.0,6.4
2024-10-06,Sunday,6,sunny,croissant,79,68,11,3.5,1.2,238.0,13.2
2024-10-06,Sunday,6,sunny,muffin,56,51,5,2.75,0.9,140.25,4.5
2024-10-06,Sunday,6,sunny,sourdough,34,29,5,8.0,2.5,232.0,12.5
2024-10-06,Sunday,6,sunny,baguette,41,35,6,4.0,1.3,140.0,7.8
2024-10-06,Sunday,6,sunny,cookie,75,71,4,1.5,0.4,106.5,1.6
2024-10-07,Monday,0,sunny,croissant,32,29,3,3.5,1.2,101.5,3.6
2024-10-07,Monday,0,sunny,muffin,26,23,3,2.75,0.9,63.25,2.7
2024-10-07,Monday,0,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-10-07,Monday,0,sunny,baguette,13,12,1,4.0,1.3,48.0,1.3
2024-10-07,Monday,0,sunny,cookie,37,31,6,1.5,0.4,46.5,2.4
2024-10-08,Tuesday,1,sunny,croissant,36,34,2,3.5,1.2,119.0,2.4
2024-10-08,Tuesday,1,sunny,muffin,27,23,4,2.75,0.9,63.25,3.6
2024-10-08,Tuesday,1,sunny,sourdough,13,11,2,8.0,2.5,88.0,5.0
2024-10-08,Tuesday,1,sunny,baguette,18,16,2,4.0,1.3,64.0,2.6
2024-10-08,Tuesday,1,sunny,cookie,43,37,6,1.5,0.4,55.5,2.4
2024-10-09,Wednesday,2,sunny,croissant,32,29,3,3.5,1.2,101.5,3.6
2024-10-09,Wednesday,2,sunny,muffin,26,24,2,2.75,0.9,66.0,1.8
2024-10-09,Wednesday,2,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-10-09,Wednesday,2,sunny,baguette,21,18,3,4.0,1.3,72.0,3.9
2024-10-09,Wednesday,2,sunny,cookie,49,44,5,1.5,0.4,66.0,2.0
2024-10-10,Thursday,3,sunny,croissant,37,35,2,3.5,1.2,122.5,2.4
2024-10-10,Thursday,3,sunny,muffin,31,27,4,2.75,0.9,74.25,3.6
2024-10-10,Thursday,3,sunny,sourdough,17,15,2,8.0,2.5,120.0,5.0
2024-10-10,Thursday,3,sunny,baguette,19,18,1,4.0,1.3,72.0,1.3
2024-10-10,Thursday,3,sunny,cookie,47,42,5,1.5,0.4,63.0,2.0
2024-10-11,Friday,4,sunny,croissant,42,38,4,3.5,1.2,133.0,4.8
2024-10-11,Friday,4,sunny,muffin,33,29,4,2.75,0.9,79.75,3.6
2024-10-11,Friday,4,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-10-11,Friday,4,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-10-11,Friday,4,sunny,cookie,54,52,2,1.5,0.4,78.0,0.8
2024-10-12,Saturday,5,sunny,croissant,77,71,6,3.5,1.2,248.5,7.2
2024-10-12,Saturday,5,sunny,muffin,66,56,10,2.75,0.9,154.0,9.0
2024-10-12,Saturday,5,sunny,sourdough,37,36,1,8.0,2.5,288.0,2.5
2024-10-12,Saturday,5,sunny,baguette,48,44,4,4.0,1.3,176.0,5.2
2024-10-12,Saturday,5,sunny,cookie,84,75,9,1.5,0.4,112.5,3.6
2024-10-13,Sunday,6,sunny,croissant,69,59,10,3.5,1.2,206.5,12.0
2024-10-13,Sunday,6,sunny,muffin,49,41,8,2.75,0.9,112.75,7.2
2024-10-13,Sunday,6,sunny,sourdough,32,28,4,8.0,2.5,224.0,10.0
2024-10-13,Sunday,6,sunny,baguette,36,33,3,4.0,1.3,132.0,3.9
2024-10-13,Sunday,6,sunny,cookie,80,75,5,1.5,0.4,112.5,2.0
2024-10-14,Monday,0,rainy,croissant,38,33,5,3.5,1.2,115.5,6.0
2024-10-14,Monday,0,rainy,muffin,31,27,4,2.75,0.9,74.25,3.6
2024-10-14,Monday,0,rainy,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-10-14,Monday,0,rainy,baguette,12,11,1,4.0,1.3,44.0,1.3
2024-10-14,Monday,0,rainy,cookie,42,40,2,1.5,0.4,60.0,0.8
2024-10-15,Tuesday,1,sunny,croissant,36,35,1,3.5,1.2,122.5,1.2
2024-10-15,Tuesday,1,sunny,muffin,24,21,3,2.75,0.9,57.75,2.7
2024-10-15,Tuesday,1,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-10-15,Tuesday,1,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-10-15,Tuesday,1,sunny,cookie,45,42,3,1.5,0.4,63.0,1.2
2024-10-16,Wednesday,2,sunny,croissant,38,34,4,3.5,1.2,119.0,4.8
2024-10-16,Wednesday,2,sunny,muffin,23,22,1,2.75,0.9,60.5,0.9
2024-10-16,Wednesday,2,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-10-16,Wednesday,2,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-10-16,Wednesday,2,sunny,cookie,47,43,4,1.5,0.4,64.5,1.6
2024-10-17,Thursday,3,rainy,croissant,51,44,7,3.5,1.2,154.0,8.4
2024-10-17,Thursday,3,rainy,muffin,37,34,3,2.75,0.9,93.5,2.7
2024-10-17,Thursday,3,rainy,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-10-17,Thursday,3,rainy,baguette,20,17,3,4.0,1.3,68.0,3.9
2024-10-17,Thursday,3,rainy,cookie,65,57,8,1.5,0.4,85.5,3.2
2024-10-18,Friday,4,sunny,croissant,41,37,4,3.5,1.2,129.5,4.8
2024-10-18,Friday,4,sunny,muffin,29,25,4,2.75,0.9,68.75,3.6
2024-10-18,Friday,4,sunny,sourdough,16,16,0,8.0,2.5,128.0,0.0
2024-10-18,Friday,4,sunny,baguette,25,22,3,4.0,1.3,88.0,3.9
2024-10-18,Friday,4,sunny,cookie,53,51,2,1.5,0.4,76.5,0.8
2024-10-19,Saturday,5,sunny,croissant,89,82,7,3.5,1.2,287.0,8.4
2024-10-19,Saturday,5,sunny,muffin,68,60,8,2.75,0.9,165.0,7.2
2024-10-19,Saturday,5,sunny,sourdough,34,31,3,8.0,2.5,248.0,7.5
2024-10-19,Saturday,5,sunny,baguette,41,38,3,4.0,1.3,152.0,3.9
2024-10-19,Saturday,5,sunny,cookie,92,80,12,1.5,0.4,120.0,4.8
2024-10-20,Sunday,6,sunny,croissant,69,65,4,3.5,1.2,227.5,4.8
2024-10-20,Sunday,6,sunny,muffin,52,46,6,2.75,0.9,126.5,5.4
2024-10-20,Sunday,6,sunny,sourdough,34,31,3,8.0,2.5,248.0,7.5
2024-10-20,Sunday,6,sunny,baguette,42,37,5,4.0,1.3,148.0,6.5
2024-10-20,Sunday,6,sunny,cookie,71,67,4,1.5,0.4,100.5,1.6
2024-10-21,Monday,0,rainy,croissant,40,35,5,3.5,1.2,122.5,6.0
2024-10-21,Monday,0,rainy,muffin,29,27,2,2.75,0.9,74.25,1.8
2024-10-21,Monday,0,rainy,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-10-21,Monday,0,rainy,baguette,12,12,0,4.0,1.3,48.0,0.0
2024-10-21,Monday,0,rainy,cookie,50,43,7,1.5,0.4,64.5,2.8
2024-10-22,Tuesday,1,sunny,croissant,38,34,4,3.5,1.2,119.0,4.8
2024-10-22,Tuesday,1,sunny,muffin,28,25,3,2.75,0.9,68.75,2.7
2024-10-22,Tuesday,1,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-10-22,Tuesday,1,sunny,baguette,19,18,1,4.0,1.3,72.0,1.3
2024-10-22,Tuesday,1,sunny,cookie,43,39,4,1.5,0.4,58.5,1.6
2024-10-23,Wednesday,2,rainy,croissant,44,39,5,3.5,1.2,136.5,6.0
2024-10-23,Wednesday,2,rainy,muffin,31,27,4,2.75,0.9,74.25,3.6
2024-10-23,Wednesday,2,rainy,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-10-23,Wednesday,2,rainy,baguette,20,17,3,4.0,1.3,68.0,3.9
2024-10-23,Wednesday,2,rainy,cookie,57,51,6,1.5,0.4,76.5,2.4
2024-10-24,Thursday,3,sunny,croissant,46,39,7,3.5,1.2,136.5,8.4
2024-10-24,Thursday,3,sunny,muffin,25,24,1,2.75,0.9,66.0,0.9
2024-10-24,Thursday,3,sunny,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-10-24,Thursday,3,sunny,baguette,22,19,3,4.0,1.3,76.0,3.9
2024-10-24,Thursday,3,sunny,cookie,46,40,6,1.5,0.4,60.0,2.4
2024-10-25,Friday,4,sunny,croissant,38,35,3,3.5,1.2,122.5,3.6
2024-10-25,Friday,4,sunny,muffin,35,32,3,2.75,0.9,88.0,2.7
2024-10-25,Friday,4,sunny,sourdough,17,16,1,8.0,2.5,128.0,2.5
2024-10-25,Friday,4,sunny,baguette,19,18,1,4.0,1.3,72.0,1.3
2024-10-25,Friday,4,sunny,cookie,61,55,6,1.5,0.4,82.5,2.4
2024-10-26,Saturday,5,sunny,croissant,91,77,14,3.5,1.2,269.5,16.8
2024-10-26,Saturday,5,sunny,muffin,53,45,8,2.75,0.9,123.75,7.2
2024-10-26,Saturday,5,sunny,sourdough,37,32,5,8.0,2.5,256.0,12.5
2024-10-26,Saturday,5,sunny,baguette,42,39,3,4.0,1.3,156.0,3.9
2024-10-26,Saturday,5,sunny,cookie,82,70,12,1.5,0.4,105.0,4.8
2024-10-27,Sunday,6,rainy,croissant,74,67,7,3.5,1.2,234.5,8.4
2024-10-27,Sunday,6,rainy,muffin,67,57,10,2.75,0.9,156.75,9.0
2024-10-27,Sunday,6,rainy,sourdough,27,25,2,8.0,2.5,200.0,5.0
2024-10-27,Sunday,6,rainy,baguette,42,36,6,4.0,1.3,144.0,7.8
2024-10-27,Sunday,6,rainy,cookie,93,82,11,1.5,0.4,123.0,4.4
2024-10-28,Monday,0,rainy,croissant,33,32,1,3.5,1.2,112.0,1.2
2024-10-28,Monday,0,rainy,muffin,26,23,3,2.75,0.9,63.25,2.7
2024-10-28,Monday,0,rainy,sourdough,9,8,1,8.0,2.5,64.0,2.5
2024-10-28,Monday,0,rainy,baguette,15,13,2,4.0,1.3,52.0,2.6
2024-10-28,Monday,0,rainy,cookie,39,35,4,1.5,0.4,52.5,1.6
2024-10-29,Tuesday,1,sunny,croissant,37,31,6,3.5,1.2,108.5,7.2
2024-10-29,Tuesday,1,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-10-29,Tuesday,1,sunny,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-10-29,Tuesday,1,sunny,baguette,14,13,1,4.0,1.3,52.0,1.3
2024-10-29,Tuesday,1,sunny,cookie,46,43,3,1.5,0.4,64.5,1.2
2024-10-30,Wednesday,2,sunny,croissant,38,35,3,3.5,1.2,122.5,3.6
2024-10-30,Wednesday,2,sunny,muffin,28,26,2,2.75,0.9,71.5,1.8
2024-10-30,Wednesday,2,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-10-30,Wednesday,2,sunny,baguette,18,17,1,4.0,1.3,68.0,1.3
2024-10-30,Wednesday,2,sunny,cookie,50,46,4,1.5,0.4,69.0,1.6
2024-10-31,Thursday,3,sunny,croissant,43,38,5,3.5,1.2,133.0,6.0
2024-10-31,Thursday,3,sunny,muffin,29,25,4,2.75,0.9,68.75,3.6
2024-10-31,Thursday,3,sunny,sourdough,16,15,1,8.0,2.5,120.0,2.5
2024-10-31,Thursday,3,sunny,baguette,22,20,2,4.0,1.3,80.0,2.6
2024-10-31,Thursday,3,sunny,cookie,47,40,7,1.5,0.4,60.0,2.8
2024-11-01,Friday,4,sunny,croissant,41,38,3,3.5,1.2,133.0,3.6
2024-11-01,Friday,4,sunny,muffin,34,32,2,2.75,0.9,88.0,1.8
2024-11-01,Friday,4,sunny,sourdough,18,16,2,8.0,2.5,128.0,5.0
2024-11-01,Friday,4,sunny,baguette,19,18,1,4.0,1.3,72.0,1.3
2024-11-01,Friday,4,sunny,cookie,54,52,2,1.5,0.4,78.0,0.8
2024-11-02,Saturday,5,sunny,croissant,79,70,9,3.5,1.2,245.0,10.8
2024-11-02,Saturday,5,sunny,muffin,53,45,8,2.75,0.9,123.75,7.2
2024-11-02,Saturday,5,sunny,sourdough,37,33,4,8.0,2.5,264.0,10.0
2024-11-02,Saturday,5,sunny,baguette,39,34,5,4.0,1.3,136.0,6.5
2024-11-02,Saturday,5,sunny,cookie,86,78,8,1.5,0.4,117.0,3.2
2024-11-03,Sunday,6,sunny,croissant,70,66,4,3.5,1.2,231.0,4.8
2024-11-03,Sunday,6,sunny,muffin,56,49,7,2.75,0.9,134.75,6.3
2024-11-03,Sunday,6,sunny,sourdough,31,27,4,8.0,2.5,216.0,10.0
2024-11-03,Sunday,6,sunny,baguette,40,37,3,4.0,1.3,148.0,3.9
2024-11-03,Sunday,6,sunny,cookie,79,74,5,1.5,0.4,111.0,2.0
2024-11-04,Monday,0,sunny,croissant,27,24,3,3.5,1.2,84.0,3.6
2024-11-04,Monday,0,sunny,muffin,19,18,1,2.75,0.9,49.5,0.9
2024-11-04,Monday,0,sunny,sourdough,9,9,0,8.0,2.5,72.0,0.0
2024-11-04,Monday,0,sunny,baguette,13,12,1,4.0,1.3,48.0,1.3
2024-11-04,Monday,0,sunny,cookie,37,35,2,1.5,0.4,52.5,0.8
2024-11-05,Tuesday,1,sunny,croissant,31,30,1,3.5,1.2,105.0,1.2
2024-11-05,Tuesday,1,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-11-05,Tuesday,1,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-11-05,Tuesday,1,sunny,baguette,14,13,1,4.0,1.3,52.0,1.3
2024-11-05,Tuesday,1,sunny,cookie,51,44,7,1.5,0.4,66.0,2.8
2024-11-06,Wednesday,2,sunny,croissant,31,30,1,3.5,1.2,105.0,1.2
2024-11-06,Wednesday,2,sunny,muffin,28,25,3,2.75,0.9,68.75,2.7
2024-11-06,Wednesday,2,sunny,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-11-06,Wednesday,2,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-11-06,Wednesday,2,sunny,cookie,43,39,4,1.5,0.4,58.5,1.6
2024-11-07,Thursday,3,rainy,croissant,36,35,1,3.5,1.2,122.5,1.2
2024-11-07,Thursday,3,rainy,muffin,35,30,5,2.75,0.9,82.5,4.5
2024-11-07,Thursday,3,rainy,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-11-07,Thursday,3,rainy,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-11-07,Thursday,3,rainy,cookie,51,44,7,1.5,0.4,66.0,2.8
2024-11-08,Friday,4,sunny,croissant,39,36,3,3.5,1.2,126.0,3.6
2024-11-08,Friday,4,sunny,muffin,33,29,4,2.75,0.9,79.75,3.6
2024-11-08,Friday,4,sunny,sourdough,17,16,1,8.0,2.5,128.0,2.5
2024-11-08,Friday,4,sunny,baguette,22,21,1,4.0,1.3,84.0,1.3
2024-11-08,Friday,4,sunny,cookie,57,48,9,1.5,0.4,72.0,3.6
2024-11-09,Saturday,5,sunny,croissant,85,73,12,3.5,1.2,255.5,14.4
2024-11-09,Saturday,5,sunny,muffin,65,57,8,2.75,0.9,156.75,7.2
2024-11-09,Saturday,5,sunny,sourdough,37,35,2,8.0,2.5,280.0,5.0
2024-11-09,Saturday,5,sunny,baguette,44,42,2,4.0,1.3,168.0,2.6
2024-11-09,Saturday,5,sunny,cookie,97,91,6,1.5,0.4,136.5,2.4
2024-11-10,Sunday,6,sunny,croissant,80,69,11,3.5,1.2,241.5,13.2
2024-11-10,Sunday,6,sunny,muffin,52,49,3,2.75,0.9,134.75,2.7
2024-11-10,Sunday,6,sunny,sourdough,29,27,2,8.0,2.5,216.0,5.0
2024-11-10,Sunday,6,sunny,baguette,34,30,4,4.0,1.3,120.0,5.2
